quality_real,quality_prevista,residuo,alcohol,density
4,5.724569153862228,-1.7245691538622276,10.2,0.9924
5,5.268181248379551,-0.26818124837955093,8.8,0.9972
5,5.398589196709139,-0.39858919670913906,9.2,0.9958
4,5.625426084640477,-1.6254260846404769,9.9,0.9968
5,5.724010362469874,-0.7240103624698744,10.2,0.9938
6,5.497093647196772,0.5029063528032278,9.5,0.993
5,5.821317402831036,-0.8213174028310357,10.5,0.994
7,6.04943152823061,0.9505684717693903,11.2,0.9918
5,5.398589196709139,-0.39858919670913906,9.2,0.9958
6,5.561459434273036,0.43854056572696365,9.7,0.9944
7,6.0172087210215945,0.9827912789784055,11.1,0.9912
5,5.46339403416511,-0.46339403416510994,9.4,0.9961
5,5.983668762673462,-0.9836687626734619,11.0,0.9939
5,5.46339403416511,-0.46339403416510994,9.4,0.9961
5,5.462276451380403,-0.4622764513804034,9.4,0.9989
5,5.983708676344344,-0.9837086763443441,11.0,0.9938
5,5.983668762673462,-0.9836687626734619,11.0,0.9939
6,5.36560802975336,0.6343919702466403,9.1,0.9971
7,6.0172087210215945,0.9827912789784055,11.1,0.9912
6,5.367005008234242,0.6329949917657576,9.1,0.9936
6,5.789294163976434,0.21070583602356585,10.4,0.9929
5,5.234681203702301,-0.2346812037023014,8.7,0.9998
6,5.56169891629833,0.43830108370166965,9.7,0.9938
6,5.365687857095125,0.634312142904875,9.1,0.9969
6,5.56169891629833,0.43830108370166965,9.7,0.9938
5,5.234681203702301,-0.2346812037023014,8.7,0.9998
4,5.30064353761386,-1.30064353761386,8.9,0.9972
6,5.527719907570491,0.47228009242950897,9.6,0.9976
6,5.495257618336183,0.5047423816638172,9.5,0.9976
6,5.332826431151993,0.6671735688480069,9.0,0.9979
6,5.332826431151993,0.6671735688480069,9.0,0.9979
6,5.332826431151993,0.6671735688480069,9.0,0.9979
6,5.332826431151993,0.6671735688480069,9.0,0.9979
6,5.527879562254021,0.47212043774597934,9.6,0.9972
7,6.0169692389963005,0.9830307610036995,11.1,0.9918
6,5.527480425545197,0.47251957445480297,9.6,0.9982
5,5.235200081423772,-0.23520008142377158,8.7,0.9985
5,5.788695458913199,-0.7886954589131987,10.4,0.9944
7,6.114954811762463,0.8850451882375374,11.4,0.9903
6,5.56185857098186,0.43814142901814,9.7,0.9934
5,5.235599218132595,-0.2355992181325952,8.7,0.9975
6,6.081694249110506,-0.08169424911050616,11.3,0.9923
7,6.504622023586815,0.4953779764131854,12.6,0.99
7,5.952563538249154,1.0474364617508458,10.9,0.9905
7,5.952563538249154,1.0474364617508458,10.9,0.9905
5,5.658207683241844,-0.6582076832418444,10.0,0.996
4,5.658048028558316,-1.6580480285583157,10.0,0.9964
3,5.59248483135558,-2.5924848313555797,9.8,0.998
5,5.235599218132595,-0.2355992181325952,8.7,0.9975
3,6.211942542756565,-3.2119425427565647,11.7,0.9913
6,5.43208924138639,0.5679107586136096,9.3,0.9932
8,5.529356368076668,2.4706436319233323,9.6,0.9935
7,5.98414772672405,1.01585227327595,11.0,0.9927
7,5.98414772672405,1.01585227327595,11.0,0.9927
6,6.244444745661756,-0.244444745661756,11.8,0.9912
4,6.11491489809158,-2.1149148980915804,11.4,0.9904
6,5.723970448798992,0.2760295512010078,10.2,0.9939
5,5.299685609512683,-0.2996856095126832,8.9,0.9996
5,5.72377088044458,-0.7237708804445804,10.2,0.9944
6,5.527679993899609,0.47232000610039115,9.6,0.9977
6,5.8548972748500505,0.14510272514994949,10.6,0.9912
5,5.299685609512683,-0.2996856095126832,8.9,0.9996
6,5.398309801012962,0.601690198987038,9.2,0.9965
5,5.561459434273036,-0.5614594342730364,9.7,0.9944
6,5.561419520602153,0.4385804793978467,9.7,0.9945
6,5.561459434273036,0.43854056572696365,9.7,0.9944
6,5.398309801012962,0.601690198987038,9.2,0.9965
5,5.561459434273036,-0.5614594342730364,9.7,0.9944
5,5.430492694551096,-0.43049269455109584,9.3,0.9972
5,5.334023841278464,-0.33402384127846396,9.0,0.9949
5,5.495656755045006,-0.4956567550450064,9.5,0.9966
6,5.593522586798522,0.4064774132014781,9.8,0.9954
6,5.593522586798522,0.4064774132014781,9.8,0.9954
5,5.854777533837403,-0.8547775338374031,10.6,0.9915
4,5.854617879153874,-1.8546178791538743,10.6,0.9919
7,6.439058826384079,0.5609411736159213,12.4,0.9916
8,6.504622023586815,1.4953779764131854,12.6,0.99
8,6.4068759328459475,1.5931240671540525,12.3,0.9909
4,5.821397230172801,-1.821397230172801,10.5,0.9938
5,5.430093557842272,-0.4300935578422722,9.3,0.9982
5,5.267542629645433,-0.2675426296454333,8.8,0.9988
5,5.268620298759257,-0.26862029875925675,8.8,0.9961
6,5.560102369463036,0.4398976305369642,9.7,0.9978
7,5.332826431151993,1.667173568848007,9.0,0.9979
7,5.332826431151993,1.667173568848007,9.0,0.9979
7,5.332826431151993,1.667173568848007,9.0,0.9979
7,5.332826431151993,1.667173568848007,9.0,0.9979
6,5.821117834476624,0.1788821655233761,10.5,0.9945
5,5.364450533297771,-0.364450533297771,9.1,1.0
7,5.593402845785874,1.4065971542141256,9.8,0.9957
3,5.170954035360155,-2.170954035360155,8.5,0.9968
6,5.464471703278934,0.5355282967210657,9.4,0.9934
5,5.4627953291018745,-0.4627953291018745,9.4,0.9976
7,6.048872736838256,0.9511272631617436,11.2,0.9932
6,5.657808546533021,0.3421914534669792,10.0,0.997
6,5.757071356767419,0.242928643232581,10.3,0.9923
6,5.9197420259769045,0.08025797402309554,10.8,0.9914
6,5.822115676248684,0.17788432375131613,10.5,0.992
6,5.9197420259769045,0.08025797402309554,10.8,0.9914
6,6.01712889367983,-0.01712889367983017,11.1,0.9914
6,5.626184444387242,0.37381555561275803,9.9,0.9949
6,5.626184444387242,0.37381555561275803,9.9,0.9949
5,5.626144530716359,-0.6261445307163589,9.9,0.995
6,5.626144530716359,0.3738554692836411,9.9,0.995
7,5.7893739913181985,1.2106260086818015,10.4,0.9927
6,5.789334077647316,0.21066592235268367,10.4,0.9928
7,6.146858309604418,0.8531416903955824,11.5,0.9917
8,6.4714412882766235,1.5285587117233765,12.5,0.9918
6,5.658447165267139,0.3415528347328607,10.0,0.9954
6,5.6589660429886095,0.3410339570113905,10.0,0.9941
5,5.6589660429886095,-0.6589660429886095,10.0,0.9941
6,5.367084835576008,0.6329151644239923,9.1,0.9934
6,5.854298569786815,0.14570143021318493,10.6,0.9927
5,5.821397230172801,-0.821397230172801,10.5,0.9938
7,6.1462196908703,0.8537803091297,11.5,0.9933
6,5.691707727919096,0.30829227208090426,10.1,0.9934
7,5.756911702083889,1.2430882979161106,10.3,0.9927
5,5.821397230172801,-0.821397230172801,10.5,0.9938
6,5.854298569786815,0.14570143021318493,10.6,0.9927
6,5.788615631571433,0.21138436842856656,10.4,0.9946
5,6.113877142648638,-1.1138771426486382,11.4,0.993
5,5.821077920805742,-0.8210779208057417,10.5,0.9946
6,5.657569064507727,0.3424309354922732,10.0,0.9976
6,5.658846301975963,0.34115369802403706,10.0,0.9944
6,5.527640080228727,0.47235991977127334,9.6,0.9978
5,5.789653387014376,-0.7896533870143756,10.4,0.992
8,6.4716807703019175,1.5283192296980825,12.5,0.9912
5,5.854298569786815,-0.8542985697868151,10.6,0.9927
6,6.24468422768705,-0.24468422768705,11.8,0.9906
5,5.593522586798522,-0.5935225867985219,9.8,0.9954
5,5.919382802938963,-0.919382802938963,10.8,0.9923
6,6.24468422768705,-0.24468422768705,11.8,0.9906
6,6.049750837597669,-0.04975083759766896,11.2,0.991
6,5.430492694551096,0.5695073054489042,9.3,0.9972
5,5.788655545242316,-0.7886555452423156,10.4,0.9945
7,5.724170017153404,1.275829982846596,10.2,0.9934
7,5.3334251362152285,1.6665748637847715,9.0,0.9964
6,5.658686647292433,0.3413133527075667,10.0,0.9948
6,5.365967252791301,0.6340327472086988,9.1,0.9962
5,5.659365179697433,-0.6593651796974331,10.0,0.9931
6,5.659405093368315,0.3405949066316847,10.0,0.993
6,5.529076972380492,0.47092302761950844,9.6,0.9942
7,6.049910492281198,0.9500895077188023,11.2,0.9906
6,5.267263233949256,0.7327367660507438,8.8,0.9995
6,5.657409409824197,0.34259059017580284,10.0,0.998
5,5.657808546533021,-0.6578085465330208,10.0,0.997
7,6.114515761382757,0.8854842386172432,11.4,0.9914
7,6.276587725529007,0.7234122744709932,11.9,0.992
6,5.5297954184563745,0.47020458154362554,9.6,0.9924
7,6.276587725529007,0.7234122744709932,11.9,0.992
6,5.529276540734903,0.4707234592650966,9.6,0.9937
6,5.332866344822875,0.6671336551771248,9.0,0.9978
6,5.332866344822875,0.6671336551771248,9.0,0.9978
6,5.497213388209419,0.5027866117905813,9.5,0.9927
6,5.788855113596727,0.21114488640327256,10.4,0.994
6,5.853979260419756,0.1460207395802442,10.6,0.9935
6,5.7228129523434035,0.2771870476565965,10.2,0.9968
5,5.301880861411213,-0.3018808614112132,8.9,0.9941
6,5.561539261614801,0.4384607383851993,9.7,0.9942
6,5.332866344822875,0.6671336551771248,9.0,0.9978
7,6.114156538344815,0.8858434616551847,11.4,0.9923
7,6.4067561918333,0.5932438081667,12.3,0.9912
6,5.919382802938963,0.08061719706103698,10.8,0.9923
6,5.4647510989751105,0.5352489010248895,9.4,0.9927
6,5.854138915103285,0.14586108489671457,10.6,0.9931
5,6.17836267073755,-1.1783626707375499,11.6,0.9941
6,5.4647510989751105,0.5352489010248895,9.4,0.9927
6,5.854138915103285,0.14586108489671457,10.6,0.9931
5,5.659245438684787,-0.6592454386847866,10.0,0.9934
6,5.399467297468551,0.6005327025314493,9.2,0.9936
7,6.4724391300486825,0.5275608699513175,12.5,0.9893
7,6.4724391300486825,0.5275608699513175,12.5,0.9893
7,5.789693300685258,1.2103066993147422,10.4,0.9919
7,5.65964457539361,1.3403554246063898,10.0,0.9924
6,5.659524834380963,0.34047516561903723,10.0,0.9927
7,5.789693300685258,1.2103066993147422,10.4,0.9919
7,5.65964457539361,1.3403554246063898,10.0,0.9924
6,5.332986085835522,0.6670139141644782,9.0,0.9975
6,5.398150146329433,0.6018498536705668,9.2,0.9969
6,5.399467297468551,0.6005327025314493,9.2,0.9936
7,6.082213126831977,0.9177868731680228,11.3,0.991
7,6.4724391300486825,0.5275608699513175,12.5,0.9893
7,5.920061335343963,1.0799386646560372,10.8,0.9906
5,5.691428332222919,-0.6914283322229187,10.1,0.9941
6,5.5612199522477415,0.43878004775225854,9.7,0.995
7,5.43005364417139,1.56994635582861,9.3,0.9983
7,5.43005364417139,1.56994635582861,9.3,0.9983
5,5.854737620166521,-0.8547376201665209,10.6,0.9916
6,5.723252002723109,0.2767479972768907,10.2,0.9957
6,6.37477286664958,-0.37477286664957976,12.2,0.99
5,5.268021593696021,-0.2680215936960213,8.8,0.9976
5,5.65980423007714,-0.6598042300771398,10.0,0.992
5,6.114396020370109,-1.1143960203701093,11.4,0.9917
6,6.114396020370109,-0.11439602037010932,11.4,0.9917
5,5.462116796696875,-0.46211679669687467,9.4,0.9993
6,6.2121421111109765,-0.21214211111097647,11.7,0.9908
6,6.114396020370109,-0.11439602037010932,11.4,0.9917
5,5.268021593696021,-0.2680215936960213,8.8,0.9976
5,5.399547124810316,-0.39954712481031596,9.2,0.9934
5,5.234601376360536,-0.23460137636053613,8.7,1.0
6,6.503903577510932,-0.5039035775109317,12.6,0.9918
5,5.65980423007714,-0.6598042300771398,10.0,0.992
7,6.569706256738962,0.4302937432610383,12.8,0.9896
5,5.464551530620699,-0.46455153062069865,9.4,0.9932
6,5.757191097780066,0.24280890221993356,10.3,0.992
5,6.114396020370109,-1.1143960203701093,11.4,0.9917
6,5.332028157734345,0.6679718422656551,9.0,0.9999
6,5.527560252886961,0.4724397471130386,9.6,0.998
5,5.822195503590448,-0.8221955035904482,10.5,0.9918
5,5.822195503590448,-0.8221955035904482,10.5,0.9918
6,5.332028157734345,0.6679718422656551,9.0,0.9999
6,5.527560252886961,0.4724397471130386,9.6,0.998
6,5.594600255912345,0.40539974408765467,9.8,0.9927
5,5.33362470456964,-0.33362470456964033,9.0,0.9959
6,5.594600255912345,0.40539974408765467,9.8,0.9927
6,5.821756453210742,0.17824354678925758,10.5,0.9929
7,6.537164140162888,0.46283585983711184,12.7,0.9898
6,5.788296322204375,0.21170367779562493,10.4,0.9954
6,5.788296322204375,0.21170367779562493,10.4,0.9954
6,5.788296322204375,0.21170367779562493,10.4,0.9954
7,5.820758611438683,1.1792413885613167,10.5,0.9954
6,5.788296322204375,0.21170367779562493,10.4,0.9954
6,5.788296322204375,0.21170367779562493,10.4,0.9954
5,5.462875156443639,-0.46287515644363886,9.4,0.9974
5,5.367005008234242,-0.3670050082342424,9.1,0.9936
5,5.430253212525802,-0.43025321252580184,9.3,0.9978
5,5.462875156443639,-0.46287515644363886,9.4,0.9974
5,5.594600255912345,-0.5946002559123453,9.8,0.9927
7,5.626783149450477,1.3732168505495226,9.9,0.9934
4,5.399387470126786,-1.3993874701267863,9.2,0.9938
8,6.341432476655858,1.658567523344142,12.1,0.9922
7,6.3739745932319325,0.6260254067680675,12.2,0.992
5,5.594280946545286,-0.5942809465452861,9.8,0.9935
8,6.439457963092902,1.5605420369070977,12.4,0.9906
7,5.626783149450477,1.3732168505495226,9.9,0.9934
5,5.399547124810316,-0.39954712481031596,9.2,0.9934
7,6.179480253522256,0.8205197464777436,11.6,0.9913
6,5.788934940938493,0.2110650590615073,10.4,0.9938
8,6.602088718631506,1.3979112813684944,12.9,0.9898
6,5.430372953538448,0.5696270464615516,9.3,0.9975
6,5.982231870521696,0.017768129478303862,11.0,0.9975
3,6.14606003618677,-3.1460600361867703,11.5,0.9937
5,6.439138653725844,-1.439138653725844,12.4,0.9914
6,5.592405004013815,0.40759499598618465,9.8,0.9982
6,5.592405004013815,0.40759499598618465,9.8,0.9982
7,5.821756453210742,1.1782435467892576,10.5,0.9929
5,5.36560802975336,-0.3656080297533597,9.1,0.9971
5,5.692226605640566,-0.6922266056405659,10.1,0.9921
7,5.854138915103285,1.1458610848967146,10.6,0.9931
7,5.821956021565154,1.1780439784348458,10.5,0.9924
7,5.821756453210742,1.1782435467892576,10.5,0.9929
6,5.592405004013815,0.40759499598618465,9.8,0.9982
7,6.6023282006568,0.3976717993432004,12.9,0.9892
5,5.49605589175383,-0.49605589175383,9.5,0.9956
6,5.594719996924993,0.4052800030750072,9.8,0.9924
5,5.170834294347507,-0.1708342943475074,8.5,0.9971
5,5.49605589175383,-0.49605589175383,9.5,0.9956
5,5.430093557842272,-0.4300935578422722,9.3,0.9982
5,5.49537735934883,-0.4953773593488302,9.5,0.9973
6,5.464551530620699,0.5354484693793014,9.4,0.9932
5,5.235559304461713,-0.23555930446171303,8.7,0.9976
5,5.301042674322684,-0.3010426743226837,8.9,0.9962
6,5.463593602519522,0.5364063974804782,9.4,0.9956
6,5.464551530620699,0.5354484693793014,9.4,0.9932
5,5.235559304461713,-0.23555930446171303,8.7,0.9976
5,5.527081288836373,-0.5270812888363734,9.6,0.9992
6,5.43005364417139,0.56994635582861,9.3,0.9983
5,5.659125697672139,-0.6591256976721391,10.0,0.9937
6,6.472159734352506,-0.47215973435250636,12.5,0.99
7,5.528997145038727,1.4710028549612728,9.6,0.9944
6,5.464312048595405,0.5356879514045954,9.4,0.9938
5,5.495696668715889,-0.4956966687158886,9.5,0.9965
7,6.439976840814373,0.5600231591856266,12.4,0.9893
6,5.821836280552507,0.1781637194474932,10.5,0.9927
6,5.399307642785021,0.6006923572149789,9.2,0.994
6,5.789334077647316,0.21066592235268367,10.4,0.9928
5,5.398349714683845,-0.39834971468384506,9.2,0.9964
6,5.854697706495639,0.1453022935043613,10.6,0.9917
5,5.495417273019712,-0.4954172730197124,9.5,0.9972
5,5.398349714683845,-0.39834971468384506,9.2,0.9964
5,5.528598008329904,-0.5285980083299036,9.6,0.9954
6,5.562018225665389,0.4379817743346113,9.7,0.993
6,5.562098053007154,0.437901946992846,9.7,0.9928
6,5.887199909400829,0.11280009059917084,10.7,0.9916
6,5.821477057514565,0.17852294248543465,10.5,0.9936
6,5.301042674322684,0.6989573256773163,8.9,0.9962
6,6.342350491086153,-0.3423504910861528,12.1,0.9899
7,6.537164140162888,0.46283585983711184,12.7,0.9898
6,5.625745394007535,0.37425460599246474,9.9,0.996
6,6.114795157078933,-0.11479515707893295,11.4,0.9907
6,5.886241981299652,0.11375801870034774,10.7,0.994
6,6.471640856631035,-0.4716408566310353,12.5,0.9913
4,5.203097015227404,-1.2030970152274039,8.6,0.9976
6,6.472000079668977,-0.4720000796689767,12.5,0.9904
5,5.65980423007714,-0.6598042300771398,10.0,0.992
4,5.203097015227404,-1.2030970152274039,8.6,0.9976
6,5.4946988269438295,0.5053011730561705,9.5,0.999
6,5.527759821241373,0.4722401787586268,9.6,0.9975
6,5.62666340843783,0.37333659156217003,9.9,0.9937
5,5.62666340843783,-0.62666340843783,9.9,0.9937
6,5.300324228246801,0.6996757717531992,8.9,0.998
6,5.300324228246801,0.6996757717531992,8.9,0.998
5,5.2692988311642575,-0.26929883116425746,8.8,0.9944
7,5.659085784001257,1.340914215998743,10.0,0.9938
6,6.309568892484785,-0.30956889248478525,12.0,0.9907
7,5.659085784001257,1.340914215998743,10.0,0.9938
6,5.659764316406257,0.34023568359374323,10.0,0.9921
6,6.341991268048211,-0.34199126804821134,12.1,0.9908
6,5.98398807204052,0.0160119279594797,11.0,0.9931
6,6.049551269243256,-0.04955126924325626,11.2,0.9915
7,5.75591386031183,1.2440861396881697,10.3,0.9952
6,5.789413904989081,0.2105860950109193,10.4,0.9926
5,5.367084835576008,-0.3670848355760077,9.1,0.9934
6,5.789653387014376,0.2103466129856244,10.4,0.992
6,5.919582371293375,0.08041762870662517,10.8,0.9918
5,6.210785046300976,-1.210785046300976,11.7,0.9942
5,5.59400155084911,-0.5940015508491099,9.8,0.9942
5,5.59400155084911,-0.5940015508491099,9.8,0.9942
6,6.115034639104227,-0.11503463910422695,11.4,0.9901
6,6.050229801648257,-0.050229801648256966,11.2,0.9898
5,6.114994725433345,-1.1149947254333448,11.4,0.9902
6,5.399547124810316,0.600452875189684,9.2,0.9934
4,6.4719202523272115,-2.4719202523272115,12.5,0.9906
6,6.504701850928579,-0.504701850928579,12.6,0.9898
6,6.3749325213331085,-0.3749325213331085,12.2,0.9896
6,6.04927187354708,-0.04927187354708007,11.2,0.9922
6,5.561339693260389,0.4386603067396111,9.7,0.9947
5,5.431570363664919,-0.4315703636649193,9.3,0.9945
6,5.33294617216464,0.6670538278353604,9.0,0.9976
6,5.33294617216464,0.6670538278353604,9.0,0.9976
6,5.33294617216464,0.6670538278353604,9.0,0.9976
5,5.364969411019242,-0.3649694110192421,9.1,0.9987
5,5.364969411019242,-0.3649694110192421,9.1,0.9987
6,5.33294617216464,0.6670538278353604,9.0,0.9976
5,5.789653387014376,-0.7896533870143756,10.4,0.992
6,5.496095805424712,0.5039041945752878,9.5,0.9955
4,6.112959128218344,-2.1129591282183444,11.4,0.9953
5,5.235559304461713,-0.23555930446171303,8.7,0.9976
6,5.627341940842831,0.3726580591571693,9.9,0.992
6,5.6260647033745945,0.3739352966254055,9.9,0.9952
6,5.332666776468463,0.6673332235315366,9.0,0.9983
6,5.659285352355669,0.34071464764433124,10.0,0.9933
6,5.560900642880683,0.4390993571193169,9.7,0.9958
6,6.244045608952932,-0.24404560895293237,11.8,0.9922
7,5.724409499178698,1.275590500821302,10.2,0.9928
5,5.235559304461713,-0.23555930446171303,8.7,0.9976
7,5.527719907570491,1.472280092429509,9.6,0.9976
7,6.081973644806682,0.9180263551933177,11.3,0.9916
7,6.3422706637443875,0.6577293362556125,12.1,0.9901
7,5.527719907570491,1.472280092429509,9.6,0.9976
7,6.3422706637443875,0.6577293362556125,12.1,0.9901
7,6.081973644806682,0.9180263551933177,11.3,0.9916
5,5.4625558470765805,-0.4625558470765805,9.4,0.9982
6,5.789254250305552,0.21074574969444804,10.4,0.993
5,5.49553701403236,-0.49553701403235983,9.5,0.9969
6,6.406836019175065,-0.4068360191750653,12.3,0.991
7,5.626024789703712,1.3739752102962877,9.9,0.9953
5,5.692106864627919,-0.6921068646279194,10.1,0.9924
6,5.398150146329433,0.6018498536705668,9.2,0.9969
7,5.789334077647316,1.2106659223526837,10.4,0.9928
5,5.366645785196301,-0.366645785196301,9.1,0.9945
6,5.657928287545668,0.34207171245433177,10.0,0.9967
6,6.145780640490594,-0.14578064049059414,11.5,0.9944
5,5.594560342241463,-0.5945603422414631,9.8,0.9928
6,5.594520428570581,0.40547957142941904,9.8,0.9929
6,5.463912911886581,0.536087088113419,9.4,0.9948
5,5.235559304461713,-0.23555930446171303,8.7,0.9976
7,6.179520167193139,0.8204798328068614,11.6,0.9912
5,5.2675825433163155,-0.2675825433163155,8.8,0.9987
7,6.537084312821124,0.4629156871788762,12.7,0.99
7,6.212062283769212,0.7879377162307879,11.7,0.991
6,5.724209930824286,0.2757900691757138,10.2,0.9933
6,5.724209930824286,0.2757900691757138,10.2,0.9933
7,6.537124226492006,0.462875773507994,12.7,0.9899
7,6.179520167193139,0.8204798328068614,11.6,0.9912
7,6.4067561918333,0.5932438081667,12.3,0.9912
5,5.235559304461713,-0.23555930446171303,8.7,0.9976
5,5.464232221253639,-0.4642322212536394,9.4,0.994
6,5.691188850197625,0.30881114980237534,10.1,0.9947
6,5.561060297564213,0.4389397024357873,9.7,0.9954
7,5.691867382602625,1.3081326173973746,10.1,0.993
6,5.561060297564213,0.4389397024357873,9.7,0.9954
6,5.3010027606518015,0.6989972393481985,8.9,0.9963
7,5.9195025439516105,1.0804974560483895,10.8,0.992
7,5.919263061926316,1.0807369380736844,10.8,0.9926
6,5.496295373779124,0.503704626220876,9.5,0.995
